itemNum,trialType,samePos,rt,subj,correct,example_correct,overwrite,age,gender,language,include,setting
3,Switch,1,6504,119,FALSE,8,FALSE,3.92,F,100,TRUE,CDM
0,Same,1,5557,120,TRUE,8,FALSE,3.24,M,50,TRUE,CDM
1,Switch,0,7481,120,TRUE,8,FALSE,3.24,M,50,TRUE,CDM
2,Same,0,4596,120,FALSE,8,FALSE,3.24,M,50,TRUE,CDM
3,Switch,1,2606,120,FALSE,8,FALSE,3.24,M,50,TRUE,CDM
0,Same,0,4238,121,TRUE,8,FALSE,4.91,F,90,TRUE,CDM
1,Switch,0,5902,121,TRUE,8,FALSE,4.91,F,90,TRUE,CDM
2,Same,1,3274,121,TRUE,8,FALSE,4.91,F,90,TRUE,CDM
3,Switch,1,4464,121,FALSE,8,FALSE,4.91,F,90,TRUE,CDM
0,Same,1,3694,122,TRUE,8,FALSE,4.52,F,75,TRUE,CDM
1,Switch,1,5339,122,TRUE,8,FALSE,4.52,F,75,TRUE,CDM
2,Same,0,3218,122,TRUE,8,FALSE,4.52,F,75,TRUE,CDM
3,Switch,0,3543,122,FALSE,8,FALSE,4.52,F,75,TRUE,CDM
0,Same,0,3795,123,TRUE,8,FALSE,5.27,M,25,TRUE,CDM
1,Switch,0,4100,123,TRUE,8,FALSE,5.27,M,25,TRUE,CDM
2,Same,1,3941,123,TRUE,8,FALSE,5.27,M,25,TRUE,CDM
3,Switch,1,3711,123,TRUE,8,FALSE,5.27,M,25,TRUE,CDM
0,Same,1,3971,124,TRUE,8,FALSE,5.13,M,100,TRUE,CDM
1,Switch,0,3338,124,TRUE,8,FALSE,5.13,M,100,TRUE,CDM
2,Same,0,5273,124,TRUE,8,FALSE,5.13,M,100,TRUE,CDM
3,Switch,1,3875,124,FALSE,8,FALSE,5.13,M,100,TRUE,CDM
0,Same,1,4242,125,TRUE,8,FALSE,4.22,M,90,TRUE,CDM
1,Switch,1,4149,125,FALSE,8,FALSE,4.22,M,90,TRUE,CDM
2,Same,0,4826,125,TRUE,8,FALSE,4.22,M,90,TRUE,CDM
3,Switch,0,3889,125,TRUE,8,FALSE,4.22,M,90,TRUE,CDM
0,Same,0,4102,126,TRUE,8,FALSE,4.46,F,100,TRUE,CDM
1,Switch,1,5041,126,TRUE,8,FALSE,4.46,F,100,TRUE,CDM
2,Same,1,3974,126,TRUE,8,FALSE,4.46,F,100,TRUE,CDM
3,Switch,0,4780,126,TRUE,8,FALSE,4.46,F,100,TRUE,CDM
0,Same,1,4136,127,FALSE,8,FALSE,4.48,F,50,TRUE,CDM
1,Switch,1,3662,127,TRUE,8,FALSE,4.48,F,50,TRUE,CDM
2,Same,0,3423,127,FALSE,8,FALSE,4.48,F,50,TRUE,CDM
3,Switch,0,4197,127,TRUE,8,FALSE,4.48,F,50,TRUE,CDM
0,Same,0,4156,128,TRUE,8,FALSE,2.11,M,100,TRUE,CDM
1,Switch,1,3315,128,TRUE,8,FALSE,2.11,M,100,TRUE,CDM
2,Same,1,3094,128,TRUE,8,FALSE,2.11,M,100,TRUE,CDM
3,Switch,0,9775,128,TRUE,8,FALSE,2.11,M,100,TRUE,CDM
0,Same,0,4270,129,TRUE,8,FALSE,4.74,M,100,TRUE,CDM
1,Switch,0,4018,129,TRUE,8,FALSE,4.74,M,100,TRUE,CDM
2,Same,1,4150,129,TRUE,8,FALSE,4.74,M,100,TRUE,CDM
3,Switch,1,3220,129,TRUE,8,FALSE,4.74,M,100,TRUE,CDM
0,Same,0,3426,130,TRUE,8,FALSE,6.27,M,100,FALSE,CDM
1,Switch,0,3380,130,FALSE,8,FALSE,6.27,M,100,FALSE,CDM
2,Same,1,7963,130,TRUE,8,FALSE,6.27,M,100,FALSE,CDM
3,Switch,1,3801,130,FALSE,8,FALSE,6.27,M,100,FALSE,CDM
0,Same,0,3820,131,TRUE,8,FALSE,3.45,M,100,TRUE,CDM
1,Switch,0,3971,131,TRUE,8,FALSE,3.45,M,100,TRUE,CDM
2,Same,1,3676,131,TRUE,8,FALSE,3.45,M,100,TRUE,CDM
3,Switch,1,4563,131,TRUE,8,FALSE,3.45,M,100,TRUE,CDM
0,Same,1,8275,132,TRUE,8,FALSE,4.09,F,100,TRUE,CDM
1,Switch,0,6799,132,TRUE,8,FALSE,4.09,F,100,TRUE,CDM
2,Same,0,3391,132,TRUE,8,FALSE,4.09,F,100,TRUE,CDM
3,Switch,1,3692,132,FALSE,8,FALSE,4.09,F,100,TRUE,CDM
0,Same,1,7197,133,TRUE,8,FALSE,2.8,M,90,TRUE,CDM
1,Switch,0,3685,133,TRUE,8,FALSE,2.8,M,90,TRUE,CDM
2,Same,0,4561,133,TRUE,8,FALSE,2.8,M,90,TRUE,CDM
3,Switch,1,7776,133,TRUE,8,FALSE,2.8,M,90,TRUE,CDM
0,Same,0,3842,134,TRUE,8,FALSE,4.72,M,100,TRUE,CDM
1,Switch,0,4128,134,FALSE,8,FALSE,4.72,M,100,TRUE,CDM
2,Same,1,3487,134,TRUE,8,FALSE,4.72,M,100,TRUE,CDM
3,Switch,1,4457,134,FALSE,8,FALSE,4.72,M,100,TRUE,CDM
0,Same,1,5541,135,TRUE,8,FALSE,5.82,M,100,TRUE,CDM
1,Switch,1,6273,135,TRUE,8,FALSE,5.82,M,100,TRUE,CDM
2,Same,0,6396,135,TRUE,8,FALSE,5.82,M,100,TRUE,CDM
3,Switch,0,3682,135,TRUE,8,FALSE,5.82,M,100,TRUE,CDM
0,Same,0,3565,136,FALSE,6,FALSE,4.96,M,75,TRUE,CDM
1,Switch,1,4411,136,TRUE,6,FALSE,4.96,M,75,TRUE,CDM
2,Same,1,3954,136,TRUE,6,FALSE,4.96,M,75,TRUE,CDM
3,Switch,0,3924,136,FALSE,6,FALSE,4.96,M,75,TRUE,CDM
0,Same,0,3921,137,TRUE,8,FALSE,4.58,F,90,TRUE,CDM
1,Switch,1,4609,137,FALSE,8,FALSE,4.58,F,90,TRUE,CDM
2,Same,1,4037,137,TRUE,8,FALSE,4.58,F,90,TRUE,CDM
3,Switch,0,4078,137,TRUE,8,FALSE,4.58,F,90,TRUE,CDM
0,Same,0,4498,138,FALSE,8,FALSE,5.04,M,90,TRUE,CDM
1,Switch,1,2615,138,TRUE,8,FALSE,5.04,M,90,TRUE,CDM
2,Same,1,3517,138,TRUE,8,FALSE,5.04,M,90,TRUE,CDM
3,Switch,0,3694,138,TRUE,8,FALSE,5.04,M,90,TRUE,CDM
0,Same,1,3513,139,TRUE,8,FALSE,4.06,F,90,TRUE,CDM
1,Switch,1,4145,139,FALSE,8,FALSE,4.06,F,90,TRUE,CDM
2,Same,0,3537,139,TRUE,8,FALSE,4.06,F,90,TRUE,CDM
3,Switch,0,5126,139,TRUE,8,FALSE,4.06,F,90,TRUE,CDM
0,Same,0,3803,140,FALSE,8,FALSE,2.96,F,100,TRUE,CDM
1,Switch,1,8153,140,TRUE,8,FALSE,2.96,F,100,TRUE,CDM
2,Same,1,6554,140,TRUE,8,FALSE,2.96,F,100,TRUE,CDM
3,Switch,0,4209,140,TRUE,8,FALSE,2.96,F,100,TRUE,CDM
0,Same,1,25824,141,FALSE,8,FALSE,4.34,F,100,TRUE,CDM
1,Switch,0,3867,141,TRUE,8,FALSE,4.34,F,100,TRUE,CDM
2,Same,0,5326,141,FALSE,8,FALSE,4.34,F,100,TRUE,CDM
3,Switch,1,3475,141,TRUE,8,FALSE,4.34,F,100,TRUE,CDM
0,Same,0,4194,142,TRUE,8,FALSE,3.73,F,100,TRUE,CDM
1,Switch,0,7828,142,TRUE,8,FALSE,3.73,F,100,TRUE,CDM
2,Same,1,3468,142,TRUE,8,FALSE,3.73,F,100,TRUE,CDM
3,Switch,1,5930,142,FALSE,8,FALSE,3.73,F,100,TRUE,CDM
0,Same,1,12534,143,TRUE,8,FALSE,3.33,F,75,TRUE,CDM
1,Switch,0,5012,143,TRUE,8,FALSE,3.33,F,75,TRUE,CDM
2,Same,0,3830,143,TRUE,8,FALSE,3.33,F,75,TRUE,CDM
3,Switch,1,4634,143,FALSE,8,FALSE,3.33,F,75,TRUE,CDM
0,Same,0,4123,144,TRUE,8,FALSE,4.62,F,90,TRUE,CDM
1,Switch,1,4748,144,FALSE,8,FALSE,4.62,F,90,TRUE,CDM
2,Same,1,2810,144,TRUE,8,FALSE,4.62,F,90,TRUE,CDM
3,Switch,0,5780,144,TRUE,8,FALSE,4.62,F,90,TRUE,CDM
0,Same,0,4336,145,TRUE,8,FALSE,5.77,M,100,TRUE,CDM
1,Switch,0,3878,145,FALSE,8,FALSE,5.77,M,100,TRUE,CDM
2,Same,1,3384,145,FALSE,8,FALSE,5.77,M,100,TRUE,CDM
3,Switch,1,3292,145,TRUE,8,FALSE,5.77,M,100,TRUE,CDM
0,Same,1,13361,146,TRUE,8,FALSE,5.61,M,100,TRUE,CDM
1,Switch,1,6274,146,TRUE,8,FALSE,5.61,M,100,TRUE,CDM
2,Same,0,6638,146,TRUE,8,FALSE,5.61,M,100,TRUE,CDM
3,Switch,0,4210,146,TRUE,8,FALSE,5.61,M,100,TRUE,CDM
0,Same,1,7938,147,TRUE,8,FALSE,4.18,F,90,TRUE,CDM
1,Switch,0,4276,147,TRUE,8,FALSE,4.18,F,90,TRUE,CDM
2,Same,0,4582,147,FALSE,8,FALSE,4.18,F,90,TRUE,CDM
3,Switch,1,8579,147,TRUE,8,FALSE,4.18,F,90,TRUE,CDM
0,Same,1,5059,148,TRUE,8,FALSE,6.07,M,100,TRUE,CDM
1,Switch,0,8466,148,FALSE,8,FALSE,6.07,M,100,TRUE,CDM
2,Same,0,3117,148,TRUE,8,FALSE,6.07,M,100,TRUE,CDM
3,Switch,1,3801,148,FALSE,8,FALSE,6.07,M,100,TRUE,CDM
0,Same,0,3805,149,TRUE,8,FALSE,5.3,M,90,TRUE,CDM
1,Switch,0,7013,149,TRUE,8,FALSE,5.3,M,90,TRUE,CDM
2,Same,1,3500,149,TRUE,8,FALSE,5.3,M,90,TRUE,CDM
3,Switch,1,3742,149,FALSE,8,FALSE,5.3,M,90,TRUE,CDM
0,Same,1,3994,150,TRUE,8,FALSE,4.21,M,75,FALSE,CDM
1,Switch,1,8834,150,FALSE,8,FALSE,4.21,M,75,FALSE,CDM
2,Same,0,6643,150,TRUE,8,FALSE,4.21,M,75,FALSE,CDM
3,Switch,0,6796,150,TRUE,8,FALSE,4.21,M,75,FALSE,CDM
0,Same,1,4011,151,TRUE,8,FALSE,6.18,F,100,TRUE,CDM
1,Switch,0,4622,151,TRUE,8,FALSE,6.18,F,100,TRUE,CDM
2,Same,0,5385,151,TRUE,8,FALSE,6.18,F,100,TRUE,CDM
3,Switch,1,3845,151,TRUE,8,FALSE,6.18,F,100,TRUE,CDM
0,Same,1,10309,152,TRUE,8,FALSE,5.25,M,100,TRUE,CDM
1,Switch,1,4221,152,FALSE,8,FALSE,5.25,M,100,TRUE,CDM
2,Same,0,14269,152,FALSE,8,FALSE,5.25,M,100,TRUE,CDM
3,Switch,0,3162,152,TRUE,8,FALSE,5.25,M,100,TRUE,CDM
0,Same,1,4361,153,FALSE,8,FALSE,5.92,M,100,TRUE,CDM
1,Switch,0,5379,153,TRUE,8,FALSE,5.92,M,100,TRUE,CDM
2,Same,0,3394,153,TRUE,8,FALSE,5.92,M,100,TRUE,CDM
3,Switch,1,4541,153,TRUE,8,FALSE,5.92,M,100,TRUE,CDM
0,Same,1,5314,154,TRUE,8,FALSE,3.16,M,90,TRUE,CDM
1,Switch,1,4638,154,FALSE,8,FALSE,3.16,M,90,TRUE,CDM
2,Same,0,5204,154,TRUE,8,FALSE,3.16,M,90,TRUE,CDM
3,Switch,0,3596,154,FALSE,8,FALSE,3.16,M,90,TRUE,CDM
0,Same,0,3459,155,TRUE,8,FALSE,5.64,M,75,TRUE,CDM
1,Switch,0,5404,155,TRUE,8,FALSE,5.64,M,75,TRUE,CDM
2,Same,1,3710,155,TRUE,8,FALSE,5.64,M,75,TRUE,CDM
3,Switch,1,4706,155,TRUE,8,FALSE,5.64,M,75,TRUE,CDM
0,Same,1,4063,156,TRUE,8,FALSE,3.92,F,100,TRUE,CDM
1,Switch,0,4217,156,FALSE,8,FALSE,3.92,F,100,TRUE,CDM
2,Same,0,4012,156,TRUE,8,FALSE,3.92,F,100,TRUE,CDM
3,Switch,1,4201,156,FALSE,8,FALSE,3.92,F,100,TRUE,CDM
0,Same,0,6788,157,TRUE,8,FALSE,5.84,M,100,TRUE,CDM
1,Switch,1,4473,157,TRUE,8,FALSE,5.84,M,100,TRUE,CDM
2,Same,1,3498,157,TRUE,8,FALSE,5.84,M,100,TRUE,CDM
3,Switch,0,4253,157,TRUE,8,FALSE,5.84,M,100,TRUE,CDM
0,Same,1,6265,158,TRUE,8,FALSE,4.97,M,100,TRUE,CDM
1,Switch,1,7987,158,FALSE,8,FALSE,4.97,M,100,TRUE,CDM
2,Same,0,4260,158,TRUE,8,FALSE,4.97,M,100,TRUE,CDM
3,Switch,0,6219,158,TRUE,8,FALSE,4.97,M,100,TRUE,CDM
0,Same,1,4481,159,TRUE,8,FALSE,3.8,F,100,TRUE,CDM
1,Switch,1,38651,159,TRUE,8,FALSE,3.8,F,100,TRUE,CDM
2,Same,0,3305,159,TRUE,8,FALSE,3.8,F,100,TRUE,CDM
3,Switch,0,4401,159,TRUE,8,FALSE,3.8,F,100,TRUE,CDM
0,Same,1,4337,160,TRUE,8,FALSE,3.37,F,100,TRUE,CDM
1,Switch,1,4953,160,TRUE,8,FALSE,3.37,F,100,TRUE,CDM
2,Same,0,3338,160,TRUE,8,FALSE,3.37,F,100,TRUE,CDM
3,Switch,0,3264,160,TRUE,8,FALSE,3.37,F,100,TRUE,CDM
0,Same,0,4088,161,TRUE,8,FALSE,3.11,F,100,TRUE,CDM
1,Switch,0,6143,161,TRUE,8,FALSE,3.11,F,100,TRUE,CDM
2,Same,1,5285,161,TRUE,8,FALSE,3.11,F,100,TRUE,CDM
3,Switch,1,7178,161,FALSE,8,FALSE,3.11,F,100,TRUE,CDM
0,Same,0,6774,162,TRUE,8,FALSE,3.13,F,90,TRUE,CDM
1,Switch,0,3844,162,TRUE,8,FALSE,3.13,F,90,TRUE,CDM
2,Same,1,4024,162,TRUE,8,FALSE,3.13,F,90,TRUE,CDM
3,Switch,1,4080,162,FALSE,8,FALSE,3.13,F,90,TRUE,CDM
0,Same,0,5124,163,TRUE,8,FALSE,4.48,M,75,TRUE,CDM
1,Switch,1,3163,163,FALSE,8,FALSE,4.48,M,75,TRUE,CDM
2,Same,1,4726,163,TRUE,8,FALSE,4.48,M,75,TRUE,CDM
3,Switch,0,3735,163,TRUE,8,FALSE,4.48,M,75,TRUE,CDM
0,Same,0,4086,164,FALSE,8,FALSE,3.22,F,100,FALSE,CDM
1,Switch,0,3818,164,FALSE,8,FALSE,3.22,F,100,FALSE,CDM
2,Same,1,3720,164,FALSE,8,FALSE,3.22,F,100,FALSE,CDM
3,Switch,1,3925,164,TRUE,8,FALSE,3.22,F,100,FALSE,CDM
0,Same,1,51428,165,TRUE,8,FALSE,3.6,F,90,TRUE,CDM
1,Switch,0,25914,165,TRUE,8,FALSE,3.6,F,90,TRUE,CDM
2,Same,0,5232,165,TRUE,8,FALSE,3.6,F,90,TRUE,CDM
3,Switch,1,8593,165,FALSE,8,FALSE,3.6,F,90,TRUE,CDM
0,Same,0,4285,166,TRUE,8,FALSE,4.25,M,100,TRUE,CDM
1,Switch,0,13004,166,FALSE,8,FALSE,4.25,M,100,TRUE,CDM
2,Same,1,3711,166,TRUE,8,FALSE,4.25,M,100,TRUE,CDM
3,Switch,1,3991,166,FALSE,8,FALSE,4.25,M,100,TRUE,CDM
0,Same,0,3766,167,TRUE,8,FALSE,4.8,M,90,TRUE,CDM
1,Switch,1,3767,167,TRUE,8,FALSE,4.8,M,90,TRUE,CDM
2,Same,1,4605,167,FALSE,8,FALSE,4.8,M,90,TRUE,CDM
3,Switch,0,3238,167,TRUE,8,FALSE,4.8,M,90,TRUE,CDM
0,Same,1,4229,168,TRUE,8,FALSE,5.72,F,75,TRUE,CDM
1,Switch,0,4986,168,TRUE,8,FALSE,5.72,F,75,TRUE,CDM
2,Same,0,3515,168,TRUE,8,FALSE,5.72,F,75,TRUE,CDM
3,Switch,1,4254,168,FALSE,8,FALSE,5.72,F,75,TRUE,CDM
0,Same,1,5831,169,TRUE,8,FALSE,3.42,M,90,TRUE,CDM
1,Switch,1,4494,169,FALSE,8,FALSE,3.42,M,90,TRUE,CDM
2,Same,0,6503,169,TRUE,8,FALSE,3.42,M,90,TRUE,CDM
3,Switch,0,4402,169,TRUE,8,FALSE,3.42,M,90,TRUE,CDM
0,Same,1,3673,170,TRUE,8,FALSE,5.64,F,100,TRUE,CDM
1,Switch,0,4701,170,FALSE,8,FALSE,5.64,F,100,TRUE,CDM
2,Same,0,3404,170,TRUE,8,FALSE,5.64,F,100,TRUE,CDM
3,Switch,1,3552,170,FALSE,8,FALSE,5.64,F,100,TRUE,CDM
0,Same,1,4253,171,TRUE,8,FALSE,4.49,M,100,TRUE,CDM
1,Switch,1,6910,171,FALSE,8,FALSE,4.49,M,100,TRUE,CDM
2,Same,0,3481,171,TRUE,8,FALSE,4.49,M,100,TRUE,CDM
3,Switch,0,4242,171,FALSE,8,FALSE,4.49,M,100,TRUE,CDM
0,Same,1,3637,172,TRUE,8,FALSE,4.95,F,100,TRUE,CDM
1,Switch,0,4729,172,TRUE,8,FALSE,4.95,F,100,TRUE,CDM
2,Same,0,3264,172,FALSE,8,FALSE,4.95,F,100,TRUE,CDM
3,Switch,1,4353,172,FALSE,8,FALSE,4.95,F,100,TRUE,CDM
0,Same,1,4144,173,TRUE,8,FALSE,5.26,F,90,TRUE,CDM
1,Switch,0,4073,173,TRUE,8,FALSE,5.26,F,90,TRUE,CDM
2,Same,0,4098,173,FALSE,8,FALSE,5.26,F,90,TRUE,CDM
3,Switch,1,4330,173,TRUE,8,FALSE,5.26,F,90,TRUE,CDM
0,Same,0,4353,174,TRUE,7,FALSE,2.97,M,100,TRUE,CDM
1,Switch,1,13178,174,TRUE,7,FALSE,2.97,M,100,TRUE,CDM
2,Same,1,10115,174,FALSE,7,FALSE,2.97,M,100,TRUE,CDM
3,Switch,0,4345,174,TRUE,7,FALSE,2.97,M,100,TRUE,CDM
0,Same,1,5772,175,TRUE,8,FALSE,3.46,F,100,TRUE,CDM
1,Switch,1,11359,175,FALSE,8,FALSE,3.46,F,100,TRUE,CDM
2,Same,0,3951,175,TRUE,8,FALSE,3.46,F,100,TRUE,CDM
3,Switch,0,7355,175,FALSE,8,FALSE,3.46,F,100,TRUE,CDM
0,Same,0,4198,176,TRUE,8,FALSE,4.57,F,90,TRUE,CDM
1,Switch,1,4947,176,FALSE,8,FALSE,4.57,F,90,TRUE,CDM
2,Same,1,5621,176,TRUE,8,FALSE,4.57,F,90,TRUE,CDM
3,Switch,0,3578,176,TRUE,8,FALSE,4.57,F,90,TRUE,CDM
0,Same,0,3778,177,TRUE,8,FALSE,5.64,F,100,TRUE,CDM
1,Switch,0,4140,177,TRUE,8,FALSE,5.64,F,100,TRUE,CDM
2,Same,1,4075,177,TRUE,8,FALSE,5.64,F,100,TRUE,CDM
3,Switch,1,4082,177,TRUE,8,FALSE,5.64,F,100,TRUE,CDM
0,Same,1,4485,178,FALSE,6,FALSE,2.94,M,100,TRUE,CDM
1,Switch,1,5267,178,FALSE,6,FALSE,2.94,M,100,TRUE,CDM
2,Same,0,4422,178,TRUE,6,FALSE,2.94,M,100,TRUE,CDM
3,Switch,0,5271,178,TRUE,6,FALSE,2.94,M,100,TRUE,CDM
0,Same,0,5129,179,FALSE,8,FALSE,4.19,M,50,TRUE,CDM
1,Switch,1,3846,179,FALSE,8,FALSE,4.19,M,50,TRUE,CDM
2,Same,1,3831,179,TRUE,8,FALSE,4.19,M,50,TRUE,CDM
3,Switch,0,3539,179,FALSE,8,FALSE,4.19,M,50,TRUE,CDM
0,Same,0,3748,180,TRUE,8,FALSE,3.48,F,100,TRUE,CDM
1,Switch,1,3585,180,FALSE,8,FALSE,3.48,F,100,TRUE,CDM
2,Same,1,3204,180,TRUE,8,FALSE,3.48,F,100,TRUE,CDM
3,Switch,0,3796,180,TRUE,8,FALSE,3.48,F,100,TRUE,CDM
0,Same,0,11919,181,TRUE,7,FALSE,2.6,M,50,TRUE,CDM
1,Switch,0,4560,181,FALSE,7,FALSE,2.6,M,50,TRUE,CDM
2,Same,1,4810,181,TRUE,7,FALSE,2.6,M,50,TRUE,CDM
3,Switch,1,5493,181,FALSE,7,FALSE,2.6,M,50,TRUE,CDM
0,Same,0,7555,182,FALSE,8,FALSE,2.42,F,50,TRUE,CDM
1,Switch,0,7412,182,TRUE,8,FALSE,2.42,F,50,TRUE,CDM
2,Same,1,14080,182,TRUE,8,FALSE,2.42,F,50,TRUE,CDM
3,Switch,1,5925,182,TRUE,8,FALSE,2.42,F,50,TRUE,CDM
0,Same,0,3962,183,TRUE,8,FALSE,4.68,M,50,TRUE,CDM
1,Switch,0,3619,183,FALSE,8,FALSE,4.68,M,50,TRUE,CDM
2,Same,1,6205,183,TRUE,8,FALSE,4.68,M,50,TRUE,CDM
3,Switch,1,6995,183,FALSE,8,FALSE,4.68,M,50,TRUE,CDM
0,Same,1,3619,184,TRUE,8,FALSE,5.77,M,50,TRUE,CDM
1,Switch,1,4992,184,FALSE,8,FALSE,5.77,M,50,TRUE,CDM
2,Same,0,3740,184,TRUE,8,FALSE,5.77,M,50,TRUE,CDM
3,Switch,0,4599,184,FALSE,8,FALSE,5.77,M,50,TRUE,CDM
0,Same,1,4314,185,TRUE,8,FALSE,3.23,M,100,TRUE,CDM
1,Switch,1,4953,185,FALSE,8,FALSE,3.23,M,100,TRUE,CDM
2,Same,0,3728,185,TRUE,8,FALSE,3.23,M,100,TRUE,CDM
3,Switch,0,5510,185,TRUE,8,FALSE,3.23,M,100,TRUE,CDM
0,Same,1,7788,186,TRUE,8,FALSE,4.52,M,100,TRUE,CDM
1,Switch,1,4686,186,TRUE,8,FALSE,4.52,M,100,TRUE,CDM
2,Same,0,3934,186,TRUE,8,FALSE,4.52,M,100,TRUE,CDM
3,Switch,0,3978,186,FALSE,8,FALSE,4.52,M,100,TRUE,CDM
0,Same,0,4220,187,TRUE,8,FALSE,3.86,F,90,TRUE,CDM
1,Switch,0,4230,187,TRUE,8,FALSE,3.86,F,90,TRUE,CDM
2,Same,1,3402,187,TRUE,8,FALSE,3.86,F,90,TRUE,CDM
3,Switch,1,3966,187,FALSE,8,FALSE,3.86,F,90,TRUE,CDM
0,Same,0,5719,188,TRUE,8,FALSE,3.22,M,90,TRUE,CDM
1,Switch,0,7252,188,TRUE,8,FALSE,3.22,M,90,TRUE,CDM
2,Same,1,4518,188,TRUE,8,FALSE,3.22,M,90,TRUE,CDM
3,Switch,1,5755,188,FALSE,8,FALSE,3.22,M,90,TRUE,CDM
0,Same,0,3990,189,TRUE,8,FALSE,5.31,M,90,TRUE,CDM
1,Switch,1,7662,189,TRUE,8,FALSE,5.31,M,90,TRUE,CDM
2,Same,1,4045,189,TRUE,8,FALSE,5.31,M,90,TRUE,CDM
3,Switch,0,6095,189,TRUE,8,FALSE,5.31,M,90,TRUE,CDM
0,Same,1,4640,190,FALSE,8,FALSE,4.54,F,75,TRUE,CDM
1,Switch,1,8569,190,FALSE,8,FALSE,4.54,F,75,TRUE,CDM
2,Same,0,4290,190,FALSE,8,FALSE,4.54,F,75,TRUE,CDM
3,Switch,0,4529,190,TRUE,8,FALSE,4.54,F,75,TRUE,CDM
0,Same,0,4151,191,TRUE,8,FALSE,3.58,M,75,TRUE,CDM
1,Switch,1,3786,191,FALSE,8,FALSE,3.58,M,75,TRUE,CDM
2,Same,1,3493,191,TRUE,8,FALSE,3.58,M,75,TRUE,CDM
3,Switch,0,4825,191,TRUE,8,FALSE,3.58,M,75,TRUE,CDM
0,Same,1,3781,192,FALSE,8,FALSE,4,F,100,TRUE,CDM
1,Switch,1,4244,192,FALSE,8,FALSE,4,F,100,TRUE,CDM
2,Same,0,3495,192,TRUE,8,FALSE,4,F,100,TRUE,CDM
3,Switch,0,3501,192,TRUE,8,FALSE,4,F,100,TRUE,CDM
0,Same,1,3947,193,TRUE,8,FALSE,4.65,F,90,TRUE,CDM
1,Switch,0,4664,193,FALSE,8,FALSE,4.65,F,90,TRUE,CDM
2,Same,0,3515,193,TRUE,8,FALSE,4.65,F,90,TRUE,CDM
3,Switch,1,3675,193,TRUE,8,FALSE,4.65,F,90,TRUE,CDM
0,Same,1,4060,194,TRUE,8,FALSE,4.43,F,100,TRUE,CDM
1,Switch,1,2557,194,FALSE,8,FALSE,4.43,F,100,TRUE,CDM
2,Same,0,3480,194,TRUE,8,FALSE,4.43,F,100,TRUE,CDM
3,Switch,0,6771,194,FALSE,8,FALSE,4.43,F,100,TRUE,CDM
0,Same,0,3700,195,TRUE,8,FALSE,4.31,M,100,TRUE,CDM
1,Switch,1,4611,195,FALSE,8,FALSE,4.31,M,100,TRUE,CDM
2,Same,1,3583,195,TRUE,8,FALSE,4.31,M,100,TRUE,CDM
3,Switch,0,4893,195,TRUE,8,FALSE,4.31,M,100,TRUE,CDM
0,Same,0,4028,196,TRUE,8,FALSE,4.66,F,75,TRUE,CDM
1,Switch,0,4707,196,TRUE,8,FALSE,4.66,F,75,TRUE,CDM
2,Same,1,3533,196,TRUE,8,FALSE,4.66,F,75,TRUE,CDM
3,Switch,1,5046,196,TRUE,8,FALSE,4.66,F,75,TRUE,CDM
0,Same,1,8913,197,FALSE,7,FALSE,3.23,F,90,TRUE,CDM
1,Switch,1,6657,197,TRUE,7,FALSE,3.23,F,90,TRUE,CDM
2,Same,0,6664,197,FALSE,7,FALSE,3.23,F,90,TRUE,CDM
3,Switch,0,8599,197,TRUE,7,FALSE,3.23,F,90,TRUE,CDM
0,Same,1,4846,198,TRUE,8,FALSE,3.71,F,90,TRUE,CDM
1,Switch,0,13149,198,TRUE,8,FALSE,3.71,F,90,TRUE,CDM
2,Same,0,5735,198,TRUE,8,FALSE,3.71,F,90,TRUE,CDM
3,Switch,1,16055,198,FALSE,8,FALSE,3.71,F,90,TRUE,CDM
0,Same,0,3678,199,TRUE,8,FALSE,3.35,F,100,TRUE,CDM
1,Switch,1,9297,199,FALSE,8,FALSE,3.35,F,100,TRUE,CDM
2,Same,1,3556,199,TRUE,8,FALSE,3.35,F,100,TRUE,CDM
3,Switch,0,4561,199,FALSE,8,FALSE,3.35,F,100,TRUE,CDM
0,Same,1,4329,200,TRUE,8,FALSE,4.87,F,100,TRUE,CDM
1,Switch,0,30530,200,FALSE,8,FALSE,4.87,F,100,TRUE,CDM
2,Same,0,6399,200,TRUE,8,FALSE,4.87,F,100,TRUE,CDM
3,Switch,1,18913,200,FALSE,8,FALSE,4.87,F,100,TRUE,CDM
0,Same,0,4425,201,FALSE,8,FALSE,3.33,M,100,TRUE,CDM
1,Switch,1,3639,201,TRUE,8,FALSE,3.33,M,100,TRUE,CDM
2,Same,1,3637,201,FALSE,8,FALSE,3.33,M,100,TRUE,CDM
3,Switch,0,3781,201,FALSE,8,FALSE,3.33,M,100,TRUE,CDM
0,Same,1,15661,202,TRUE,6,FALSE,2.29,F,100,TRUE,CDM
1,Switch,1,5639,202,TRUE,6,FALSE,2.29,F,100,TRUE,CDM
2,Same,0,12520,202,TRUE,6,FALSE,2.29,F,100,TRUE,CDM
3,Switch,0,21559,202,FALSE,6,FALSE,2.29,F,100,TRUE,CDM
0,Same,0,2561,203,TRUE,8,FALSE,2.93,F,100,TRUE,CDM
1,Switch,0,4198,203,TRUE,8,FALSE,2.93,F,100,TRUE,CDM
2,Same,1,6986,203,TRUE,8,FALSE,2.93,F,100,TRUE,CDM
